337.0, 200.0, 272.94, 211.63
337.0, 300.0, 272.94, 211.63
338.0, 300.0, 272.94, 211.63
150.0, 300.0, 272.92, 211.61
654.0, 300.0, 272.96, 211.65
654.0, 300.0, 273.0, 211.69
589.0, 400.0, 273.02, 211.71
812.0, 400.0, 273.06, 211.75
732.0, 400.0, 273.09, 211.78
1025.0, 400.0, 273.15, 211.84
812.0, 500.0, 273.18, 211.87
892.0, 600.0, 273.21, 211.9
876.0, 600.0, 273.24, 211.93
1101.0, 600.0, 273.29, 211.98
559.0, 600.0, 273.29, 211.98
1051.0, 600.0, 273.34, 212.03
712.0, 600.0, 273.35, 212.04
490.0, 800.0, 273.32, 212.01
728.0, 800.0, 273.31, 212.0
727.0, 800.0, 273.3, 211.99
324.0, 800.0, 273.25, 211.94
803.0, 800.0, 273.25, 211.94
320.0, 800.0, 273.2, 211.89
879.0, 800.0, 273.21, 211.9
511.0, 800.0, 273.18, 211.87
644.0, 800.0, 273.16, 211.85
324.0, 800.0, 273.11, 211.8
723.0, 800.0, 273.1, 211.79
404.0, 800.0, 273.06, 211.75
963.0, 800.0, 273.08, 211.77
563.0, 800.0, 273.06, 211.75
563.0, 800.0, 273.04, 211.73
410.0, 800.0, 273.0, 211.69
890.0, 800.0, 273.01, 211.7
571.0, 800.0, 272.99, 211.68
790.0, 800.0, 272.99, 211.68
709.0, 800.0, 272.98, 211.67
790.0, 800.0, 272.98, 211.67
490.0, 800.0, 272.95, 211.64
652.0, 800.0, 272.94, 211.63
891.0, 800.0, 272.95, 211.64
372.0, 800.0, 272.91, 211.6
1614.0, 800.0, 272.99, 211.68
878.0, 800.0, 273.0, 211.69
2028.0, 800.0, 273.13, 211.82
815.0, 800.0, 273.13, 211.82
1296.0, 800.0, 273.18, 211.87
1210.0, 800.0, 273.22, 211.91
1286.0, 800.0, 273.27, 211.96
1282.0, 800.0, 273.32, 212.01
1039.0, 800.0, 273.34, 212.03
1518.0, 800.0, 273.41, 212.1
955.0, 800.0, 273.43, 212.12
1751.0, 800.0, 273.53, 212.22
627.0, 800.0, 273.51, 212.2
1586.0, 800.0, 273.59, 212.28
1180.0, 800.0, 273.63, 212.32
1099.0, 800.0, 273.66, 212.35
1610.0, 800.0, 273.74, 212.43
716.0, 800.0, 273.73, 212.42
1517.0, 800.0, 273.8, 212.49
877.0, 800.0, 273.81, 212.5
1198.0, 800.0, 273.85, 212.54
1117.0, 800.0, 273.88, 212.57
1118.0, 800.0, 273.91, 212.6
956.0, 800.0, 273.93, 212.62
1116.0, 800.0, 273.96, 212.65
589.0, 800.0, 273.94, 212.63
1681.0, 800.0, 274.03, 212.72
558.0, 800.0, 274.01, 212.7
1278.0, 800.0, 274.06, 212.75
794.0, 800.0, 274.06, 212.75
1034.0, 800.0, 274.08, 212.77
1030.0, 800.0, 274.1, 212.79
949.0, 800.0, 274.12, 212.81
946.0, 800.0, 274.14, 212.83
933.0, 800.0, 274.15, 212.84
713.0, 800.0, 274.14, 212.83
831.0, 800.0, 274.14, 212.83
1114.0, 800.0, 274.17, 212.86
956.0, 800.0, 274.19, 212.88
1437.0, 800.0, 274.26, 212.95
1038.0, 800.0, 274.28, 212.97
1636.0, 800.0, 274.37, 213.06
2162.0, 800.0, 274.51, 213.2
2174.0, 800.0, 274.65, 213.34
3380.0, 800.0, 274.92, 213.61
2518.0, 1700.0, 275.0, 213.69
3388.0, 3400.0, 275.0, 213.69
3018.0, 3400.0, 274.96, 213.65
3509.0, 3400.0, 274.97, 213.66
3667.0, 3400.0, 275.0, 213.69
2594.0, 3400.0, 274.92, 213.61
3147.0, 2500.0, 274.99, 213.68
2922.0, 3400.0, 274.94, 213.63
2153.0, 1800.0, 274.98, 213.67
2033.0, 1800.0, 275.0, 213.69
2861.0, 3400.0, 274.94, 213.63
2318.0, 1800.0, 274.99, 213.68
1889.0, 1850.0, 274.99, 213.68
2483.0, 2500.0, 274.99, 213.68
2164.0, 2500.0, 274.96, 213.65
2158.0, 1800.0, 275.0, 213.69
2073.0, 2500.0, 274.96, 213.65
2142.0, 1800.0, 275.0, 213.69
1822.0, 1800.0, 275.0, 213.69
1963.0, 2000.0, 275.0, 213.69
1858.0, 1900.0, 275.0, 213.69
1763.0, 1800.0, 275.0, 213.69
1751.0, 1800.0, 274.99, 213.68
1254.0, 1450.0, 274.97, 213.66
1400.0, 1500.0, 274.96, 213.65
1838.0, 1500.0, 274.99, 213.68
960.0, 1500.0, 274.93, 213.62
1354.0, 1500.0, 274.91, 213.6
1026.0, 500.0, 274.96, 213.65
1358.0, 1400.0, 274.96, 213.65
1537.0, 1500.0, 274.96, 213.65
644.0, 500.0, 274.97, 213.66
1126.0, 800.0, 275.0, 213.69
1126.0, 1200.0, 274.99, 213.68
1047.0, 1350.0, 274.96, 213.65
888.0, 600.0, 274.99, 213.68
968.0, 900.0, 275.0, 213.69
886.0, 900.0, 275.0, 213.69
727.0, 800.0, 274.99, 213.68
966.0, 900.0, 275.0, 213.69
870.0, 900.0, 275.0, 213.69
498.0, 700.0, 274.98, 213.67
1378.0, 1200.0, 275.0, 213.69
418.0, 500.0, 274.99, 213.68
1058.0, 1400.0, 274.95, 213.64
579.0, 400.0, 274.97, 213.66
978.0, 700.0, 275.0, 213.69
579.0, 600.0, 275.0, 213.69
1124.0, 1350.0, 274.98, 213.67
12.0, 400.0, 274.94, 213.63
1296.0, 900.0, 274.98, 213.67
336.0, 400.0, 274.97, 213.66
909.0, 600.0, 275.0, 213.69
329.0, 400.0, 274.99, 213.68
1040.0, 900.0, 275.0, 213.69
406.0, 400.0, 275.0, 213.69
646.0, 600.0, 275.0, 213.69
487.0, 450.0, 275.0, 213.69
647.0, 600.0, 275.0, 213.69
807.0, 900.0, 274.99, 213.68
407.0, 400.0, 274.99, 213.68
728.0, 600.0, 275.0, 213.69
408.0, 400.0, 275.0, 213.69
888.0, 900.0, 275.0, 213.69
168.0, 400.0, 274.98, 213.67
889.0, 700.0, 275.0, 213.69
166.0, 400.0, 274.98, 213.67
806.0, 600.0, 275.0, 213.69
525.0, 600.0, 274.99, 213.68
206.0, 400.0, 274.97, 213.66
766.0, 450.0, 275.0, 213.69
446.0, 400.0, 275.0, 213.69
526.0, 600.0, 274.99, 213.68
173.0, 50.0, 275.0, 213.69
854.0, 900.0, 275.0, 213.69
373.0, 400.0, 275.0, 213.69
614.0, 600.0, 275.0, 213.69
450.0, 450.0, 275.0, 213.69
554.0, 600.0, 275.0, 213.69
429.0, 400.0, 275.0, 213.69
614.0, 600.0, 275.0, 213.69
374.0, 350.0, 275.0, 213.69
614.0, 600.0, 275.0, 213.69
374.0, 400.0, 275.0, 213.69
449.0, 450.0, 275.0, 213.69
530.0, 600.0, 274.99, 213.68
453.0, 350.0, 275.0, 213.69
372.0, 400.0, 275.0, 213.69
530.0, 500.0, 275.0, 213.69
370.0, 350.0, 275.0, 213.69
378.0, 400.0, 275.0, 213.69
453.0, 450.0, 275.0, 213.69
289.0, 400.0, 274.99, 213.68
