961.0, 200.0, 267.37, 211.0
743.0, 200.0, 267.45, 211.08
842.0, 200.0, 267.54, 211.17
886.0, 200.0, 267.63, 211.26
670.0, 200.0, 267.7, 211.33
813.0, 200.0, 267.78, 211.41
422.0, 300.0, 267.8, 211.43
811.0, 300.0, 267.87, 211.5
522.0, 300.0, 267.9, 211.53
811.0, 300.0, 267.97, 211.6
450.0, 300.0, 267.99, 211.62
812.0, 300.0, 268.06, 211.69
519.0, 300.0, 268.09, 211.72
677.0, 400.0, 268.13, 211.76
919.0, 400.0, 268.2, 211.83
841.0, 500.0, 268.24, 211.87
920.0, 500.0, 268.29, 211.92
921.0, 500.0, 268.34, 211.97
1230.0, 500.0, 268.43, 212.06
1150.0, 500.0, 268.51, 212.14
999.0, 500.0, 268.57, 212.2
2160.0, 500.0, 268.78, 212.41
1310.0, 600.0, 268.87, 212.5
1950.0, 600.0, 269.04, 212.67
2090.0, 600.0, 269.21, 212.84
1690.0, 600.0, 269.34, 212.97
2270.0, 700.0, 269.52, 213.15
1240.0, 800.0, 269.57, 213.2
1720.0, 800.0, 269.68, 213.31
1460.0, 800.0, 269.76, 213.39
1400.0, 500.0, 269.86, 213.49
1040.0, 600.0, 269.91, 213.54
1220.0, 600.0, 269.98, 213.61
1130.0, 700.0, 270.03, 213.66
852.0, 700.0, 270.05, 213.68
1400.0, 800.0, 270.12, 213.75
852.0, 800.0, 270.13, 213.76
1340.0, 800.0, 270.19, 213.82
1240.0, 800.0, 270.24, 213.87
1330.0, 800.0, 270.3, 213.93
1700.0, 2000.0, 270.27, 213.9
1720.0, 2000.0, 270.24, 213.87
2300.0, 2000.0, 270.27, 213.9
2010.0, 2000.0, 270.27, 213.9
2410.0, 2000.0, 270.31, 213.94
2220.0, 2000.0, 270.33, 213.96
1780.0, 2000.0, 270.31, 213.94
2500.0, 2000.0, 270.36, 213.99
1200.0, 2000.0, 270.27, 213.9
2390.0, 2000.0, 270.31, 213.94
1190.0, 2000.0, 270.22, 213.85
1780.0, 2000.0, 270.2, 213.83
1510.0, 2000.0, 270.15, 213.78
1340.0, 2000.0, 270.08, 213.71
1520.0, 2000.0, 270.03, 213.66
1420.0, 2000.0, 269.96, 213.59
1010.0, 2000.0, 269.85, 213.48
1440.0, 2000.0, 269.78, 213.41
827.0, 2000.0, 269.64, 213.27
959.0, 2200.0, 269.5, 213.13
958.0, 2000.0, 269.38, 213.01
866.0, 900.0, 269.38, 213.01
1260.0, 200.0, 269.5, 213.13
900.0, 200.0, 269.58, 213.21
